tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
29-07-2026,04:00,18.0,Cerah Berawan,93.0,1.5
29-07-2026,05:00,18.0,Cerah Berawan,93.0,1.5
29-07-2026,06:00,18.0,Cerah Berawan,93.0,1.5
29-07-2026,07:00,18.0,Cerah Berawan,93.0,1.5
29-07-2026,08:00,18.0,Cerah Berawan,93.0,1.5
29-07-2026,09:00,22.0,Cerah Berawan,70.0,6.4
29-07-2026,10:00,22.0,Cerah Berawan,70.0,6.4
29-07-2026,11:00,22.0,Cerah Berawan,70.0,6.4
29-07-2026,12:00,22.0,Hujan Ringan,75.0,7.4
29-07-2026,13:00,22.0,Hujan Ringan,75.0,7.4
29-07-2026,14:00,22.0,Hujan Ringan,75.0,7.4
29-07-2026,15:00,20.0,Cerah Berawan,86.0,7.8
29-07-2026,16:00,20.0,Cerah Berawan,86.0,7.8
29-07-2026,17:00,20.0,Cerah Berawan,86.0,7.8
29-07-2026,18:00,18.0,Cerah Berawan,96.0,4.3
29-07-2026,19:00,18.0,Cerah Berawan,96.0,4.3
29-07-2026,20:00,18.0,Cerah Berawan,96.0,4.3
29-07-2026,21:00,17.0,Cerah Berawan,93.0,5.0
29-07-2026,22:00,17.0,Cerah Berawan,93.0,5.0
29-07-2026,23:00,17.0,Cerah Berawan,93.0,5.0
